c,clean_acc,ptb_acc,inv_acc,clean_loss,ptb_loss,inv_loss,inv_success_rate
360,0.9700000286102295,0.0,0.7300000190734863,0.09847535192966461,7.236290454864502,177.81690979003906,0.27
365,0.9599999785423279,0.0,0.7400000095367432,0.12111973762512207,6.7807111740112305,142.25045776367188,0.26
370,0.9900000095367432,0.0,0.7599999904632568,0.12551939487457275,6.346799373626709,137.50308227539062,0.24
375,0.9700000286102295,0.0,0.8100000023841858,0.11914358288049698,5.918594837188721,107.1692123413086,0.19
380,0.9599999785423279,0.0,0.7400000095367432,0.17276273667812347,6.153040409088135,111.01851654052734,0.26
385,0.9700000286102295,0.0,0.75,0.19634157419204712,5.9440412521362305,121.91574096679688,0.25
390,0.9599999785423279,0.0,0.7400000095367432,0.1734943985939026,5.920907020568848,114.66846466064453,0.26
395,0.9599999785423279,0.0,0.7799999713897705,0.1644919216632843,6.153705596923828,131.4125518798828,0.22
400,0.9700000286102295,0.0,0.8100000023841858,0.093817800283432,7.081881046295166,142.08079528808594,0.19
405,0.9700000286102295,0.0,0.7900000214576721,0.07663944363594055,7.734188079833984,149.54443359375,0.21
410,0.9700000286102295,0.0,0.7400000095367432,0.10544805228710175,6.231977462768555,149.2793426513672,0.26
415,0.9900000095367432,0.0,0.7300000190734863,0.06904499232769012,8.019882202148438,234.51263427734375,0.27
420,0.9599999785423279,0.0,0.7300000190734863,0.13087962567806244,6.1058430671691895,146.324462890625,0.27
425,0.9800000190734863,0.0,0.7699999809265137,0.08691596984863281,7.5282745361328125,154.00828552246094,0.23
430,0.9800000190734863,0.0,0.7799999713897705,0.0900006890296936,6.23228645324707,138.65869140625,0.22
435,0.9599999785423279,0.0,0.7200000286102295,0.14021183550357819,6.097950458526611,158.25765991210938,0.28
440,0.9599999785423279,0.0,0.7699999809265137,0.10848429799079895,6.900959014892578,167.7421875,0.23
445,0.9200000166893005,0.0,0.7900000214576721,0.2157217264175415,6.986425399780273,134.1105499267578,0.21
450,0.9800000190734863,0.0,0.699999988079071,0.11605214327573776,7.175939083099365,180.2984161376953,0.3
455,0.9399999976158142,0.0,0.75,0.12702766060829163,6.211852073669434,173.3319549560547,0.25
460,0.9900000095367432,0.0,0.7699999809265137,0.09108266979455948,7.0830488204956055,120.49948120117188,0.23
465,0.9599999785423279,0.0,0.7599999904632568,0.16300028562545776,6.7444024085998535,151.24673461914062,0.24
470,0.9800000190734863,0.0,0.800000011920929,0.10164867341518402,5.386075496673584,117.75303649902344,0.2
475,0.9700000286102295,0.0,0.7900000214576721,0.12001022696495056,7.497379302978516,172.97860717773438,0.21
480,0.9700000286102295,0.0,0.7900000214576721,0.15091869235038757,7.49312686920166,153.38467407226562,0.21
485,0.9399999976158142,0.0,0.7300000190734863,0.2825891673564911,6.2244439125061035,130.9761505126953,0.27
490,0.9800000190734863,0.0,0.800000011920929,0.10059040039777756,6.764847755432129,132.14141845703125,0.2
495,0.9700000286102295,0.0,0.800000011920929,0.130794957280159,5.9006876945495605,98.61567687988281,0.2
500,0.949999988079071,0.0,0.7799999713897705,0.135614812374115,7.484598636627197,142.5494842529297,0.22
